# IHSpin
# horizon no.=0
# gnuplot column index:
# 1:t 2:Sx 3:Sy 4:Sz 5:Px 6:Py 7:Pz
316.5	-0.2415362266230247912	-0.08862403427568885106	-0.4427318754156847613	-0.03692359950620101305	-0.009538296091279456143	-0.001154077981198809799
316.5600000000000023	-0.2415337063287052166	-0.08863601670347730221	-0.4427308131813251224	-0.03690878544411377304	-0.009596872086981246205	-0.001152053724815256096
316.6200000000000045	-0.2415312361308863953	-0.08864801659412750723	-0.4427298326414600416	-0.03689404667759307171	-0.009655161407024083486	-0.001150117324538750671
316.6800000000000068	-0.2415287248622470795	-0.0886600367106526871	-0.4427288459842901314	-0.03687929582717092841	-0.009713657292330179702	-0.001148167974894840054
316.7400000000000091	-0.2415262056617571429	-0.08867204996403973971	-0.4427278617142453299	-0.03686454727043249335	-0.009772147802819697998	-0.001146213045701541602
316.8000000000000114	-0.2415236838864238123	-0.08868406227081722382	-0.4427267882390168441	-0.03684935563388633262	-0.009830361055538945972	-0.001144373861628477946
316.8600000000000136	-0.241521132465945948	-0.08869610073748680767	-0.4427257261614177541	-0.03683421436050898085	-0.009888757223238323416	-0.001142391829007274482
316.9200000000000159	-0.2415186230829351188	-0.08870809113387206901	-0.4427246497686835314	-0.03681887337056220094	-0.009947206747263471691	-0.001140365570142561156
316.9799999999999613	-0.2415161759273370123	-0.08872010432076990472	-0.4427236497617674238	-0.03680359229182722514	-0.01000537696804670341	-0.001138393842193965305
317.0399999999999636	-0.2415136982787731423	-0.08873214541004202649	-0.4427226465082234053	-0.03678825802551555224	-0.01006370486777465566	-0.001136451284384453614
317.0999999999999659	-0.2415112026946180379	-0.08874416184911054772	-0.4427216395491710976	-0.03677298458320811536	-0.01012203628625225373	-0.001134461273937140786
317.1599999999999682	-0.2415087027586464152	-0.08875617141042263514	-0.4427205466202506212	-0.03675731412538995463	-0.01018015404366593053	-0.001132576012285992908
317.2199999999999704	-0.241506160136228526	-0.0887682170140200455	-0.4427194484596557178	-0.03674155766612250545	-0.01023834600947485553	-0.001130594840028526947
317.2799999999999727	-0.2415036593803435716	-0.08878021748207616526	-0.4427183419545082654	-0.03672563108244983332	-0.01029661801077596563	-0.001128564263929572294
317.339999999999975	-0.2415012273247709451	-0.08879223131235272626	-0.44271730864924419	-0.03670975545482404317	-0.01035469588492078999	-0.001126540580191662602
317.3999999999999773	-0.2414987754183487434	-0.08880427700478089881	-0.4427162694506657781	-0.03669375318297858624	-0.01041273724461708183	-0.001124603452527783752
317.4599999999999795	-0.2414962985035760679	-0.0888163004119929822	-0.4427152469115034905	-0.0366779376321748618	-0.01047095186880959462	-0.00112259266980519086
317.5199999999999818	-0.241493829926728687	-0.0888283178613767932	-0.4427141707374818713	-0.03666181918723192268	-0.01052900250479321329	-0.001120650051123793511
317.5799999999999841	-0.2414913154514641835	-0.08884036808962333942	-0.442713053087886943	-0.03664540640215634137	-0.01058696636177223344	-0.001118680624181556636
317.6399999999999864	-0.241488825321537981	-0.08885239055874662173	-0.4427119250459967126	-0.03662897106340361197	-0.01064508762082851112	-0.001116613443792707685
317.6999999999999886	-0.2414864030561723884	-0.08886440564807118747	-0.4427108565828629105	-0.03661251855060417698	-0.01070309323214438738	-0.001114506989595105213
317.7599999999999909	-0.24148398788413733	-0.0888764459760099379	-0.4427097999840529652	-0.03659593409392039587	-0.01076087872269762893	-0.001112531672790529171
317.8199999999999932	-0.2414815403432948593	-0.08888847309711096767	-0.4427087873577525423	-0.03657963005113495231	-0.01081897783921192263	-0.001110452802280369362
317.8799999999999955	-0.2414791064862888414	-0.08890048927132757073	-0.4427077316789487793	-0.03656305379159795893	-0.01087695929641407412	-0.001108447718143264725
317.9399999999999977	-0.2414766262494254245	-0.08891253409674780561	-0.4427065991929664546	-0.03654604615572186466	-0.01093469771954355511	-0.00110646052071338959
318	-0.24147415154402882	-0.08892456361590625469	-0.4427054561962822099	-0.03652907298988856966	-0.01099263624016104564	-0.001104369118289704214
318.0600000000000023	-0.2414717398005285232	-0.08893659095808918724	-0.4427043504967055343	-0.03651202202457527746	-0.01105053735061994717	-0.001102209437524387207
318.1200000000000045	-0.241469349041470549	-0.08894863488888246628	-0.4427032637680222704	-0.03649486446891513775	-0.01110812692351722912	-0.001100188949245554547
318.1800000000000068	-0.2414669236987381229	-0.08896068887205893505	-0.4427022101207184201	-0.03647794702837096892	-0.01116600278740842271	-0.00109805012134388735
318.2400000000000091	-0.2414645005765259644	-0.08897272609012406297	-0.4427011350036105242	-0.03646083677195832706	-0.01122382940746236013	-0.001095985587973255211
318.3000000000000114	-0.241462044870853404	-0.08898477181345271214	-0.4426999822273119389	-0.03644326601539096128	-0.0112812970007924486	-0.001093985272358943134
318.3600000000000136	-0.2414595901633077024	-0.08899679672522281537	-0.4426988377533542796	-0.03642577945605537243	-0.01133902486704482966	-0.001091850123330952334
318.4200000000000159	-0.2414571878182811548	-0.0890088198507881373	-0.4426977110129605708	-0.0364082029584384681	-0.01139670882235827368	-0.001089648160103231156
318.4799999999999613	-0.2414548253422140744	-0.08902084806221176316	-0.4426966347516780864	-0.03639059624548471317	-0.01145408162011837122	-0.001087546118219751912
318.5399999999999636	-0.2414524355765178265	-0.08903289574006574558	-0.4426955861640222145	-0.03637310002253310581	-0.0115116451961617839	-0.00108535942334356825
318.5999999999999659	-0.2414500371242052079	-0.08904493713378340558	-0.4426945450993904352	-0.03635551516040896186	-0.01156921268066212621	-0.001083203845960720776
