106.6199999999999903	-1.196812731043746752e-06	-1.173512210850141877e-06
106.6799999999999926	-1.183614330050100602e-06	-1.136397028988437108e-06
106.7399999999999949	-1.179570496974068427e-06	-1.092833084524136036e-06
106.7999999999999972	-1.182825190684965931e-06	-1.042778478605977173e-06
106.8599999999999994	-1.19460563112420802e-06	-9.878801058185313865e-07
106.9200000000000017	-1.213131489966951279e-06	-9.264662764013135178e-07
106.9799999999999898	-1.23917245093748584e-06	-8.617306205864774072e-07
107.039999999999992	-1.270999544236563834e-06	-7.905519406814261919e-07
107.0999999999999943	-1.30900676215870057e-06	-7.174122134412327472e-07
107.1599999999999966	-1.351485028042869612e-06	-6.379934811046154894e-07
107.2199999999999989	-1.398549851297833859e-06	-5.577726899982933493e-07
107.2800000000000011	-1.448471172821793499e-06	-4.715459528009096646e-07
107.3399999999999892	-1.501198575300194976e-06	-3.854615651490486004e-07
107.3999999999999915	-1.554938328163493713e-06	-2.937839469325402299e-07
107.4599999999999937	-1.609591549517367469e-06	-2.029900593923968492e-07
107.519999999999996	-1.663266530723693042e-06	-1.07189284833191839e-07
107.5799999999999983	-1.715928089475774479e-06	-1.284139862652809945e-08
107.6400000000000006	-1.765568904770274763e-06	8.572535055490659062e-08
107.7000000000000028	-1.812314226039519101e-06	1.823974199639379464e-07
107.7599999999999909	-1.854046087903342376e-06	2.822835048762614229e-07
107.8199999999999932	-1.89112147961379467e-06	3.799069754789809359e-07
107.8799999999999955	-1.92134277543123377e-06	4.795246051077470616e-07
107.9399999999999977	-1.945335118168185962e-06	5.765294293259755822e-07
108	-1.960879140932498436e-06	6.74113777029097311e-07
108.0600000000000023	-1.969434569406427244e-06	7.671019408584065646e-07
108.1199999999999903	-1.970302474638184568e-06	8.567473645285568828e-07
108.1799999999999926	-1.959741239955815528e-06	9.470018212216042912e-07
108.2399999999999949	-1.938724748007854275e-06	1.035653496369419618e-06
108.2999999999999972	-1.907762975886019568e-06	1.120023277516404564e-06
108.3599999999999994	-1.866384821562424509e-06	1.199713843878079939e-06
108.4200000000000017	-1.814338139487974733e-06	1.275029206915668167e-06
108.4799999999999898	-1.751418192587664049e-06	1.344231255504845149e-06
108.539999999999992	-1.677697028974989199e-06	1.408181497048881667e-06
108.5999999999999943	-1.592928122145372427e-06	1.464685535519766811e-06
108.6599999999999966	-1.497284098169411421e-06	1.515190285460707499e-06
108.7199999999999989	-1.390612230496429889e-06	1.557132502395887785e-06
108.7800000000000011	-1.272914629636566162e-06	1.592573832058411554e-06
108.8399999999999892	-1.144285042592221878e-06	1.61868321845353634e-06
108.8999999999999915	-1.004270504307107049e-06	1.638158741664396747e-06
108.9599999999999937	-8.533638036154783238e-07	1.648011344873963939e-06
109.019999999999996	-6.904011186527102688e-07	1.651572256478246174e-06
109.0799999999999983	-5.164070745404942418e-07	1.645810445004039147e-06
109.1400000000000006	-3.293254268691218486e-07	1.634638076642778615e-06
109.2000000000000028	-1.308053873181895015e-07	1.61510416057169457e-06
109.2599999999999909	8.216714200764108035e-08	1.591574419564479266e-06
109.3199999999999932	3.0728414660416826e-07	1.561307262947811303e-06
109.3799999999999955	5.484357984343223476e-07	1.528897182902676693e-06
109.4399999999999977	8.026937190229670212e-07	1.491950175760672077e-06
109.5	1.074581630741082799e-06	1.454956373908585851e-06
109.5600000000000023	1.360669203466565376e-06	1.416016144192856046e-06
109.6199999999999903	1.665719167977352525e-06	1.379080853334354777e-06
109.6799999999999926	1.985996278186938445e-06	1.342896885560890518e-06
109.7399999999999949	2.325988214247636929e-06	1.310370683934759345e-06
109.7999999999999972	2.681919569133046689e-06	1.281042653488946093e-06
109.8599999999999994	3.057423230275167475e-06	1.256249125160707712e-06
109.9200000000000017	3.448996046130699921e-06	1.236455262949991351e-06
109.9799999999999898	3.858839447452832981e-06	1.22095503169208698e-06
110.039999999999992	4.284055184994669356e-06	1.211233957120720811e-06
110.0999999999999943	4.724913771903018804e-06	1.20420670472280457e-06
110.1599999999999966	5.179442942941587276e-06	1.202419660782000802e-06
110.2199999999999989	5.644192609337359538e-06	1.196258758533116807e-06
110.2800000000000011	6.121437708797174415e-06	1.197897345768122303e-06
110.3399999999999892	6.605497889966761029e-06	1.194354320115573885e-06
110.3999999999999915	7.096016137934088346e-06	1.190196330999525008e-06
110.4599999999999937	7.587523059643386417e-06	1.176633781482177237e-06
110.519999999999996	8.080573929023593209e-06	1.157479824307276246e-06
110.5799999999999983	8.568441699793235083e-06	1.123778843085855637e-06
110.6400000000000006	9.051235053325736517e-06	1.078567619362005677e-06
110.7000000000000028	9.523297977160886832e-06	1.013602837450120447e-06
110.7599999999999909	9.984541299050988701e-06	9.314278179082122234e-07
110.8199999999999932	1.042852387875045148e-05	8.2514868463105166e-07
110.8799999999999955	1.085623552553696588e-05	6.967301112196870987e-07
110.9399999999999977	1.126116257459426544e-05	5.414358858596865192e-07
111	1.164513926668367633e-05	3.605580556715256354e-07
111.0600000000000023	1.200190372483273141e-05	1.522228578783806937e-07
111.1199999999999903	1.233403804981749717e-05	-8.307487770250781655e-08
111.1799999999999926	1.263583459792117399e-05	-3.438425277445512204e-07
111.2399999999999949	1.29104716474232908e-05	-6.305037830321661814e-07
111.2999999999999972	1.31529816507843248e-05	-9.379892841371327751e-07
111.3599999999999994	1.336697147991917948e-05	-1.267724464909482323e-06
111.4200000000000017	1.354821339857019531e-05	-1.611220725762047836e-06
111.4799999999999898	1.370059338028169423e-05	-1.970912704162426587e-06
111.539999999999992	1.382046379804882153e-05	-2.335422024197405231e-06
111.5999999999999943	1.391186171930623999e-05	-2.708105415868450823e-06
111.6599999999999966	1.397144147639149934e-05	-3.075544947917682823e-06
111.7199999999999989	1.400328374765271327e-05	-3.441836856630034215e-06
111.7800000000000011	1.400401589479505259e-05	-3.792591540109653633e-06
111.8399999999999892	1.397766520482576946e-05	-4.1323851794485041e-06
111.8999999999999915	1.392053427022299664e-05	-4.447006294801344954e-06
111.9599999999999937	1.383649529416321444e-05	-4.741207189876581006e-06
112.019999999999996	1.372134299375113592e-05	-5.002043593313645057e-06
112.0799999999999983	1.357867202962960316e-05	-5.234134335544171374e-06
112.1400000000000006	1.340377216589289219e-05	-5.426707719783866111e-06
112.2000000000000028	1.319980498695490884e-05	-5.583968820275324884e-06
112.2599999999999909	1.296178984695097484e-05	-5.697957729047539503e-06
112.3199999999999932	1.26922624655062175e-05	-5.772239087452725975e-06
112.3799999999999955	1.238644701007130214e-05	-5.802007016653831224e-06
112.4399999999999977	1.204603032798757091e-05	-5.790022300616458344e-06
112.5	1.166712411362217808e-05	-5.734698301033440858e-06
112.5600000000000023	1.125033235787761766e-05	-5.637887153134357356e-06
112.6199999999999903	1.079346984220632595e-05	-5.501068516282309598e-06
112.6799999999999926	1.029584273742203086e-05	-5.325125056078261925e-06
112.7399999999999949	9.757048084009550581e-06	-5.11367921583801241e-06
112.7999999999999972	9.173729067312714851e-06	-4.866340998789817737e-06
112.8599999999999994	8.554078724199180097e-06	-4.592209509093694897e-06
112.9200000000000017	7.891552679082393374e-06	-4.288889119538518719e-06
112.9799999999999898	7.19455271428943275e-06	-3.964856497200137786e-06
113.039999999999992	6.456420445465781802e-06	-3.617642784961477343e-06
113.0999999999999943	5.690228417756593778e-06	-3.258161610278709697e-06
113.1599999999999966	4.888046668322995608e-06	-2.882776626913621886e-06
113.2199999999999989	4.066238085489170959e-06	-2.503514100967501095e-06
113.2800000000000011	3.216383640521642463e-06	-2.115973631424986821e-06
113.3399999999999892	2.357340907175341451e-06	-1.732806178471972392e-06
113.3999999999999915	1.480759314314650379e-06	-1.349015540960605203e-06
113.4599999999999937	6.068099964300815125e-07	-9.772975508047337658e-07
113.519999999999996	-2.721593017164815346e-07	-6.123059710688638889e-07
113.5799999999999983	-1.136131879035076624e-06	-2.660798131358735288e-07
113.6400000000000006	-1.991415389714476874e-06	6.674531056313164973e-08
113.7000000000000028	-2.819753899523672021e-06	3.756095555215410424e-07
113.7599999999999909	-3.625514806588125026e-06	6.654840874957100478e-07
113.8199999999999932	-4.393765784874451134e-06	9.281866376573701789e-07
113.8799999999999955	-5.126459656117040621e-06	1.167829872173387229e-06
113.9399999999999977	-5.813314857285972613e-06	1.37949360280547218e-06
114	-6.453582109321197153e-06	1.565957150195001926e-06
114.0600000000000023	-7.042545957900772602e-06	1.726307304465119045e-06
114.1199999999999903	-7.576705273927566074e-06	1.861564226723379827e-06
114.1799999999999926	-8.057280451855006331e-06	1.975285785236123521e-06
114.2399999999999949	-8.478234676295478542e-06	2.066420742217421382e-06
114.2999999999999972	-8.84647880628454919e-06	2.143052051432584906e-06
114.3599999999999994	-9.153921530596120294e-06	2.20191806330616178e-06
114.4200000000000017	-9.41231216662591664e-06	2.255182512544165843e-06
114.4799999999999898	-9.612218385984559063e-06	2.297450912522002948e-06
114.539999999999992	-9.768858472082307776e-06	2.34400284093264813e-06
114.5999999999999943	-9.872341609868605147e-06	2.387622454430648646e-06
114.6599999999999966	-9.939628089170048875e-06	2.445277953985279394e-06
114.7199999999999989	-9.96133225196811887e-06	2.508462738021180413e-06
114.7800000000000011	-9.954281625882680621e-06	2.594083886777762659e-06
114.8399999999999892	-9.910537616445102576e-06	2.693045940308447981e-06
114.8999999999999915	-9.846697583998205791e-06	2.819430829285905361e-06
114.9599999999999937	-9.755165057771184519e-06	2.967901801307968966e-06
115.019999999999996	-9.646684323523481918e-06	3.145778726103008663e-06
115.0799999999999983	-9.518126341981663884e-06	3.345667157508313132e-06
115.1400000000000006	-9.378665433980728583e-06	3.57530627401727099e-06
115.1999999999999886	-9.227290071656029375e-06	3.827822138974403469e-06
115.2599999999999909	-9.067057303717594236e-06	4.103989247642102292e-06
115.3199999999999932	-8.900636851181471638e-06	4.399584195177663186e-06
