1704	5.843578445356263669e-08	9.215718340978219807e-10
1704.059999999999945	5.849303913397272197e-08	8.501587097977426883e-10
1704.119999999999891	5.852397470414654923e-08	8.418657119003617684e-10
1704.179999999999836	5.858652986701121113e-08	7.64658288377547326e-10
1704.240000000000009	5.860677994562008044e-08	7.652381148576506074e-10
1704.299999999999955	5.867395237829032508e-08	6.820326454753914169e-10
1704.3599999999999	5.869035371886433698e-08	6.653106199963377842e-10
1704.419999999999845	5.875953467809322029e-08	5.821201056199164524e-10
1704.480000000000018	5.876884851196704166e-08	5.628297249986302142e-10
1704.539999999999964	5.883830873391088263e-08	4.873717998336442576e-10
1704.599999999999909	5.884305292358862173e-08	4.677829950445900137e-10
1704.659999999999854	5.891256694586978756e-08	4.058783829735363229e-10
1704.720000000000027	5.891558472073700891e-08	3.892683595924375401e-10
1704.779999999999973	5.898578200062591722e-08	3.457311668289873485e-10
1704.839999999999918	5.899059153706323267e-08	3.347346688019345662e-10
1704.899999999999864	5.906275281676266108e-08	3.130009641429656245e-10
1704.960000000000036	5.907322389221225256e-08	3.093683085517929734e-10
1705.019999999999982	5.914896362570443646e-08	3.112331280019434256e-10
1705.079999999999927	5.916894251841738992e-08	3.156794539735351808e-10
1705.139999999999873	5.924983047033626932e-08	3.411638348946929917e-10
1705.200000000000045	5.928274331853523959e-08	3.533216194825069222e-10
1705.259999999999991	5.93699246987748751e-08	4.00678599562257389e-10
1705.319999999999936	5.941839432029630044e-08	4.191541829014452937e-10
1705.379999999999882	5.951226385007356219e-08	4.850113214657716453e-10
1705.439999999999827	5.957777719106668858e-08	5.075383673898113778e-10
1705.5	5.967775134925461704e-08	5.871628129569760681e-10
1705.559999999999945	5.97604148684720328e-08	6.108356714244766456e-10
1705.619999999999891	5.986482937512790545e-08	6.984985758708254305e-10
1705.679999999999836	5.996324208300280665e-08	7.200628307256168806e-10
1705.740000000000009	6.006938384236470359e-08	8.094721491949504604e-10
1705.799999999999955	6.018064816492396701e-08	8.25643957090472758e-10
1705.8599999999999	6.028491334841915678e-08	9.104099552671469419e-10
1705.919999999999845	6.040478772869444951e-08	9.181943000281665712e-10
1705.980000000000018	6.05029451497322854e-08	9.92290588197730232e-10
1706.039999999999964	6.062612886748681182e-08	9.892694711784971989e-10
1706.099999999999909	6.071365967604574542e-08	1.047454283798230541e-09
1706.159999999999854	6.083418633648242255e-08	1.032019754610502326e-09
1706.220000000000027	6.090666687656879765e-08	1.070186561985609199e-09
1706.279999999999973	6.101837217311567755e-08	1.041698639772340841e-09
1706.339999999999918	6.107186573938423724e-08	1.05713148776922548e-09
1706.399999999999864	6.116888786078418012e-08	1.015987471649860146e-09
1706.460000000000036	6.120031148735338496e-08	1.007504837119192905e-09
1706.519999999999982	6.127757843507805547e-08	9.551149374890757828e-10
1706.579999999999927	6.128501290535722696e-08	9.230944438454160427e-10
1706.639999999999873	6.133867153274034173e-08	8.617656283369044566e-10
1706.700000000000045	6.132158611387037647e-08	8.080519701900357539e-10
1706.759999999999991	6.134933176661193208e-08	7.407914684640901247e-10
1706.819999999999936	6.130870043792717115e-08	6.684988112800119437e-10
1706.879999999999882	6.130997449042746681e-08	5.987548336750886373e-10
